Name	Status	NCBI_TaxID	ICTV
Synechococcus phage S-MM4	NCBI_only	753086	.
Leuconostoc phage P54	NCBI_only	12405	.
Panax cryptic virus 2	NCBI_only	2593941	.
Red clover nepovirus A	NCBI_only	2058094	.
Vibrio phage JSF32	NCBI_only	1983609	.
Citrobacter virus CF1	Both	2560383	2019.v1.847
Staphylococcus phage 53 sensu lato	NCBI_only	386445	.
Klebsiella phage KpCHEMY26	NCBI_only	2596966	.
Chimpanzee faeces associated circular DNA molecule 1	NCBI_only	1676185	.
Tick mononegavirus	NCBI_only	2461426	.
Arabidopsis thaliana Endovir virus	ICTV_only	.	2019.v1.5815
Mycobacterium phage Grif	NCBI_only	2768137	.
California sea lion adenovirus	NCBI_only	2259112	.
Bat Paramyxovirus Myo_mys/NM98-47/GER/2008	NCBI_only	1112673	.
Drosophila melanogaster Bel virus	ICTV_only	.	2019.v1.5665
Mycobacterium phage Midas2	NCBI_only	2126953	.
Cucumber aphid-borne yellows virus	NCBI_only	652537	.
Staphylococcus phage SA537ruMSSAST97	NCBI_only	2268623	.
Marine virus AFVG_250C01404	NCBI_only	2573997	.
Human calicivirus NV/CCS17/1997/VE	NCBI_only	238968	.
Serpentovirinae sp.	NCBI_only	2661817	.
Acholeplasma virus L51	Both	2170098	2019.v1.2119
Thermobifida phage P1312	NCBI_only	1661715	.
Mycobacterium phage Lemur	NCBI_only	2500805	.
Sclerotinia sclerotiorum mitovirus 17-A	NCBI_only	2231673	.
Miniopterus_schreibersii astrovirus_12	NCBI_only	2559940	.
Marine virus AFVG_250C01345	NCBI_only	2573976	.
Marine virus AFVG_250C01344	NCBI_only	2573975	.
Marine virus AFVG_250C01342	NCBI_only	2573974	.
Caulobacter virus Karma	NCBI_only	1211641	.
Spodoptera frugiperda ascovirus 1c	NCBI_only	113371	.
Spodoptera frugiperda ascovirus 1d	NCBI_only	1076708	.
Skermania phage SPI1	NCBI_only	1636544	.
Bacillus virus NIT1	Both	1921018	2019.v1.678
Anellovirus cya/2019	NCBI_only	2749445	.
Antarctic virus 3_II_CPHALFsw005Ad	NCBI_only	2761185	.
Picornavirus fur seal/AAUST39/BR/2012	NCBI_only	1659819	.
Trichoniscus panormidensis iridescent virus	NCBI_only	1328799	.
Rudbeckia flower distortion virus	Both	587370	2019.v1.5739
Atractoscion nobilis nervous necrosis virus	NCBI_only	280585	.
Sida yellow blotch virus	Both	1266993	2019.v1.2892
Parapercis pacifica ranavirus	NCBI_only	1390979	.
Dipteran phenui-related virus OKIAV281	NCBI_only	2746252	.
Mycobacterium phage Luchador	NCBI_only	1647300	.
Wheat American striate mosaic cytorhabdovirus	ICTV_only	.	2019.v1.4318
Otarine adenovirus	NCBI_only	1177633	.
Human rhinovirus SO4897	NCBI_only	532102	.
Human rhinovirus SO4895	NCBI_only	532101	.
Gordonia phage Cucurbita	NCBI_only	1887645	.
Avipoxvirus Japanese cormorant/Miyoshi/2017	NCBI_only	2582418	.
Human lung-associated vientovirus ES	NCBI_only	2571081	.
White clover mottle virus	NCBI_only	1913024	.
Tomato infectious yellows virus	NCBI_only	172393	.
Tymovirus Eptesicus fuscus/P5/IT/USA/2009	NCBI_only	931925	.
Guadeloupe Culex tymo-like virus	NCBI_only	2607736	.
Hemipteran rhabdo-related virus OKIAV26	NCBI_only	2746290	.
Marine virus AFVG_25M77	NCBI_only	2694774	.
Mycobacterium virus Sbash	Both	2169812	2019.v1.1508
Vibrio phage 3.058.O._10N.286.46.B8	NCBI_only	1881379	.
Lactococcus phage P087	NCBI_only	641487	.
Bat coronavirus BM48-34/BGR/2008	NCBI_only	864598	.
Strawberry latent ringspot virus satellite RNA	NCBI_only	195062	.
Rhinolophus bat coronavirus BtCoV/3772	NCBI_only	1788486	.
Bat astrovirus Tm/Guangxi/LD43/2007	NCBI_only	627578	.
Betaarterivirus chinrav 1	Both	2499930	2019.v1.4951
Pseudomonas phage E79	NCBI_only	2282401	.
Tomato torrado virus	Both	370833	2019.v1.5348
Passerine astrovirus 1	NCBI_only	2576226	.
Klebsiella phage KPV15	NCBI_only	1913572	.
Streptococcus phage P7953	NCBI_only	1971438	.
Streptomyces phage Meibysrarus	NCBI_only	2601692	.
Enterobacteria phage RB33	NCBI_only	134822	.
Enterobacteria phage RB30	NCBI_only	45102	.
Pistacia emaravirus	NCBI_only	2507689	.
Eggplant mottled dwarf nucleorhabdovirus	NCBI_only	488317	.
Propionibacterium phage pa29399-1-D_1	NCBI_only	2079402	.
Rose virus B	NCBI_only	2777710	.
Clostridium phage HM T	NCBI_only	1779843	.
Bat picobirnavirus C1	NCBI_only	2577068	.
Bat picobirnavirus C2	NCBI_only	2577069	.
Mycobacterium phage Palestino	NCBI_only	1916117	.
Bacillus phage DirtyBetty	NCBI_only	1873999	.
Adenovirus PREDICT_AdV-72	NCBI_only	1717144	.
Adenovirus PREDICT_AdV-73	NCBI_only	2711001	.
Adenovirus PREDICT_AdV-70	NCBI_only	2558900	.
Adenovirus PREDICT_AdV-71	NCBI_only	2711000	.
Adenovirus PREDICT_AdV-77	NCBI_only	2711004	.
Adenovirus PREDICT_AdV-74	NCBI_only	2711002	.
Mullus barbatus nervous necrosis virus	NCBI_only	346651	.
Marine virus AFVG_250C00126	NCBI_only	2573363	.
Marine virus AFVG_250C00127	NCBI_only	2573364	.
Adenovirus PREDICT_AdV-78	NCBI_only	2711005	.
Adenovirus PREDICT_AdV-79	NCBI_only	2711006	.
Marine virus AFVG_250C00122	NCBI_only	2573362	.
Salmonella phage SeSz-1	NCBI_only	2419752	.
Salmonella phage SeSz-2	NCBI_only	2419753	.
Rotavirus Hu/RJ/2008-335/Brazil/2008	NCBI_only	862176	.
Lactococcus phage ITLPh335	NCBI_only	1681862	.
Tobacco mottle leaf curl virus	Both	530536	2019.v1.2945
Indri pegivirus	NCBI_only	2490444	.
Escherichia virus AKFV33	Both	1112008	2019.v1.551
Epinephelus fuscoguttatus iridovirus	NCBI_only	670565	.
Marine virus AFVG_117C00076	NCBI_only	2573122	.
Grapevine associated mycovirus-1	NCBI_only	908839	.
Grapevine associated mycovirus-3	NCBI_only	908841	.
Otomops polyomavirus	NCBI_only	1273091	.
Apricot latent ringspot virus	Both	136418	2019.v1.5291
Tobacco bushy top virus	Both	184020	2019.v1.3989
Xingshan cricket virus	NCBI_only	1746072	.
Prochlorococcus virus NATL2A133	Both	2733963	2019.v1.503
Taiyuan mivirus	ICTV_only	.	2019.v1.4120
Streptomyces virus Austintatious	Both	2734219	2019.v1.1452
Astrovirus Mnd-36	NCBI_only	2795015	.
Sena Maduriera virus	NCBI_only	1158193	.
Macroptilium mosaic Puerto Rico virus	Both	223282	2019.v1.2790
Achaea faber nucleopolyhedrovirus	NCBI_only	2282487	.
Flavobacterium phage V189	NCBI_only	2764993	.
Flavobacterium phage V188	NCBI_only	2764992	.
Flavobacterium phage V184	NCBI_only	2764991	.
Flavobacterium phage V186	NCBI_only	2565711	.
Flavobacterium phage V181	NCBI_only	1983544	.
Listeria phage LP-030-1	NCBI_only	1173742	.
Flavobacterium phage V183	NCBI_only	2764990	.
Listeria phage LP-030-3	NCBI_only	1458852	.
Pseudomonas virus RLP	Both	2733362	2019.v1.214
Fadolivirus	NCBI_only	2763561	.
Alouatta macconnelli cytomegalovirus	NCBI_only	1881000	.
Enterococcus phage vB_EfaS_EF1c55	NCBI_only	2601631	.
Human rhinovirus Hu/C1-261208/Singapore/2008	NCBI_only	862243	.
Streptococcus phage 641 PZ-2009	NCBI_only	635143	.
Tomato leaf curl virus	Both	28350	2019.v1.3019
Pestalotiopsis virus 1	NCBI_only	2775046	.
Lactococcus phage F7/2	NCBI_only	185369	.
Salmonella phage rivia	NCBI_only	2713316	.
Alteromonas phage XX1924	NCBI_only	2664192	.
Ixodes scapularis iflavirus	NCBI_only	1752930	.
Neuropteran arli-related virus OKIAV105	NCBI_only	2792568	.
Small ruminant morbillivirus	Both	31604	2019.v1.4225
Erwinia phage phiEaP-8	NCBI_only	2178928	.
Avipoxvirus PGPV10K_SP1	NCBI_only	1367519	.
Shigella virus Shfl1	Both	1002724	2019.v1.632
Lynx canadensis faeces associated genomovirus CL4 128	NCBI_only	2219130	.
Chicken stool-associated gemycircularvirus	NCBI_only	1930298	.
Murine coronavirus	Both	694005	2019.v1.4985
Rice Noda-like virus	NCBI_only	2735213	.
Streptococcus phage phi-SsuFJNP9_rum	NCBI_only	2664392	.
Hantavirus Oxyju/RPR/07-10056/BRA/2006	NCBI_only	641885	.
Parvovirus USP400-4B/Brazil/2010	NCBI_only	984280	.
Escherichia virus alpha3	Both	1945589	2019.v1.2124
Ethiopia maize-associated virus	NCBI_only	2201471	.
Mycobacterium phage Lilpickle	NCBI_only	2656591	.
Tamana bat virus	NCBI_only	161675	.
Sea otter polyomavirus 1	NCBI_only	1552409	.
Bacillus phage Lurz3	NCBI_only	1943563	.
Bacillus phage Lurz2	NCBI_only	1943562	.
Rhodococcus phage TWAMP	NCBI_only	1747281	.
Crangon crangon flavivirus	NCBI_only	2572238	.
Acinetobacter virus 133	Both	279006	2019.v1.891
Lothians earthworm picorna-like virus 1	NCBI_only	2021954	.
Coronavirus RCoV/D_RMU10_1919/Myo_gla/GER/2010	NCBI_only	1679889	.
Streptomyces virus PapayaSalad	Both	2734221	2019.v1.1454
Melampyrum betaflexivirus 1	NCBI_only	2794405	.
Human rhinovirus SO4463	NCBI_only	532099	.
Klebsiella virus RaK2	Both	2560545	2019.v1.927
Bastrovirus-like_virus/VietNam/Bat/17819_21	NCBI_only	1906170	.
Nadgee virus	NCBI_only	2485874	.
Prochlorococcus phage P-SSM3	NCBI_only	536453	.
Prochlorococcus phage P-SSM5	NCBI_only	536454	.
Prochlorococcus phage P-SSM4	NCBI_only	268747	.
Whitewater Arroyo mammarenavirus	Both	46919	2019.v1.4508
Uxmal virus	NCBI_only	2488578	.
Fusarium oxysporum ourmia-like virus	NCBI_only	2794960	.
Sclerotinia sclerotiorum ourmia-like virus 3	NCBI_only	2231774	.
Clostridium phage phiCP39-O	NCBI_only	541865	.
Klebsiella phage SH-Kp 160016	NCBI_only	1965362	.
Escherichia phage adrianh	NCBI_only	2696377	.
Dar es Salaam virus TZ-189	NCBI_only	2576944	.
Vibrio phage 1.095.O._10N.286.46.E10	NCBI_only	1881401	.
Peony yellowing associated secovirus	NCBI_only	2800952	.
Mycobacterium phage HuhtaEnerson15	NCBI_only	2500792	.
Gordonia phage Mcklovin	NCBI_only	2652881	.
Mycobacterium phage RawrgerThat	NCBI_only	2725632	.
Marine virus AFVG_250N01414	NCBI_only	2574714	.
RV-African clawed toad	NCBI_only	72475	.
Kolongo virus	NCBI_only	380436	.
Rotavirus turkey/MN/D-053578/2007	NCBI_only	661072	.
Arthrobacter phage Breylor17	NCBI_only	2250409	.
Staphylococcus phage 23MRA	NCBI_only	1505027	.
Bacteriophage DSS3_MAL1	NCBI_only	2664194	.
Marituba orthobunyavirus	Both	1933307	2019.v1.4650
Macaca mulatta papillomavirus OTUfA3	NCBI_only	2654572	.
Circovirus NG_chicken39	NCBI_only	742998	.
Macaca mulatta papillomavirus OTUfA5	NCBI_only	2654606	.
Lepus americanus faeces associated genomovirus SHP216	NCBI_only	2219119	.
Mycobacterium phage Shipwreck	NCBI_only	1821727	.
Marine virus AFVG_250N01415	NCBI_only	2574715	.
Bat Paramyxovirus Eid_hel/GH-M5/GHA/2010	NCBI_only	1112617	.
Leuconostoc virus LNTR3	Both	2170249	2019.v1.1396
Ruian virus	NCBI_only	2656660	.
Gordonia phage PhorbesPhlower	NCBI_only	2596973	.
Brandeis virus	NCBI_only	2169477	.
Escherichia phage LAMP	NCBI_only	2065191	.
Vibrio phage 1.125.O._10N.286.49.F5	NCBI_only	1881427	.
Bat coronavirus POA/2012/G01	NCBI_only	1288701	.
Okra enation leaf curl betasatellite	NCBI_only	908276	.
Bat coronavirus POA/2012/G03	NCBI_only	1288702	.
Mycobacterium phage LuckyMarjie	NCBI_only	2488973	.
Streptomyces phage Microdon	NCBI_only	2315717	.
Lactococcus phage 66901	NCBI_only	2029671	.
Linepithema humile picorna-like virus 1	NCBI_only	2259776	.
Lactobacillus virus Bacchae	Both	2734048	2019.v1.714
Paeonia citrivirus A	NCBI_only	2593968	.
Escherichia virus vB_Eco_mar005P1	NCBI_only	2419758	.
Barley yellow dwarf virus PAV	Both	2169986	2019.v1.3942
Barley yellow dwarf virus PAS	Both	2169985	2019.v1.3941
Minke whale astrovirus 1	NCBI_only	943160	.
Minke whale astrovirus 2	NCBI_only	943161	.
Escherichia virus phAPEC8	Both	2734131	2019.v1.1099
Pepper ringspot virus	Both	31750	2019.v1.3619
Jiutai virus	NCBI_only	2749850	.
Paramyxovirus bat/E20/2009	NCBI_only	1131700	.
Skokie reo-like virus	NCBI_only	2789444	.
Frijoles phlebovirus	Both	1933185	2019.v1.4749
Mediterranean Ochlerotatus Flavivirus	NCBI_only	1041528	.
Tomato leaf curl Seychelles virus	Both	425303	2019.v1.3009
Acinetobacter phage SH-Ab 15599	NCBI_only	2202135	.
Bat Paramyxovirus Hip_caf/GB09790/GAB/2009	NCBI_only	1112660	.
Escherichia virus 24B	Both	1981160	2019.v1.1203
Aedes taeniorhynchus narnavirus	NCBI_only	2507127	.
Capybara microvirus Cap3_SP_478	NCBI_only	2585468	.
Vibrio phage 1.161.O._10N.261.48.C5	NCBI_only	1881340	.
Watermelon virus A	Both	1978413	2019.v1.3784
Parry's Creek phasivirus 1	NCBI_only	2755152	.
Wuhan sharpbelly picornavirus 1	NCBI_only	2116200	.
Wuhan sharpbelly picornavirus 3	NCBI_only	2116202	.
Wuhan sharpbelly picornavirus 2	NCBI_only	2116201	.
Blackleg ixovirus	ICTV_only	.	2019.v1.4721
Bark beetle associated circular virus 1	NCBI_only	2293274	.
Enterobacteria phage CUS-3	NCBI_only	539221	.
Bocavirus pig/Sw-PBoV/China/2010	NCBI_only	1005677	.
Salmonella virus SP6	Both	194966	2019.v1.252
Banana streak UM virus	Both	1016857	2019.v1.5679
Sida leaf curl virus	Both	337823	2019.v1.2884
Bacillus virus Stahl	Both	1921711	2019.v1.1997
Enterococcus phage vB_EfaP_Ef7.2	NCBI_only	2546618	.
Enterococcus phage vB_EfaP_Ef7.3	NCBI_only	2546619	.
Vibrio phage 1.005.O._10N.286.48.F2	NCBI_only	1881414	.
Pseudomonas virus PaBG	Both	2734089	2019.v1.940
Enterococcus phage vB_EfaP_Ef7.4	NCBI_only	2546620	.
Rasqueado orbivirus	NCBI_only	2663720	.
Rosellinia necatrix victorivirus 1	Both	1148491	2019.v1.3271
Mycobacterium phage QuickMath	NCBI_only	2301570	.
Streptococcus phage phi-SsuFJSM7_rum	NCBI_only	2664394	.
Sandworm herpesvirus	NCBI_only	2778546	.
Ponticelli II virus	NCBI_only	2093218	.
Nigrospora oryzae victorivirus 1	NCBI_only	1765736	.
Dishui Lake large algae virus 1	NCBI_only	2704073	.
Microtus arvalis polyomavirus 1	Both	2006148	2019.v1.2210
Hymenopteran orthomyxo-related virus OKIAV175	NCBI_only	2792559	.
Hymenopteran orthomyxo-related virus OKIAV174	NCBI_only	2792558	.
Choristoneura fumiferana granulovirus	Both	56947	2019.v1.6378
Hymenopteran orthomyxo-related virus OKIAV171	NCBI_only	2792557	.
Sida yellow net virus	Both	1266977	2019.v1.2899
Bacillus phage Pavlov	NCBI_only	1675598	.
Streptococcus phage K13	NCBI_only	1448274	.
Blueberry necrotic ring blotch virus	Both	1094249	2019.v1.3522
Marine virus AFVG_25M155	NCBI_only	2694293	.
Vole astrovirus Ec/FG004/Yunnan	NCBI_only	1524028	.
Lynx canadensis gammaherpesvirus 1	NCBI_only	2508171	.
Yersinia phage fPS-7	NCBI_only	2052745	.
Streptomyces phage ToriToki	NCBI_only	2060089	.
Yersinia phage fPS-2	NCBI_only	2052930	.
Rhizobium phage RHph_TM3_3_7A	NCBI_only	2509566	.
Plasmopara viticola lesion associated ourmia-like virus 27	NCBI_only	2686495	.
Mulberry small circular viroid-like RNA 1	NCBI_only	529840	.
Mycobacterium phage Lizziana	NCBI_only	2419980	.
Lepus polyomavirus 1	NCBI_only	2716316	.
Lone star tick dicistrovirus	NCBI_only	2027376	.
Sandworm circovirus	NCBI_only	2778544	.
Plasmopara viticola lesion associated ourmia-like virus 22	NCBI_only	2686490	.
Simian parvo-like virus 3	NCBI_only	1917075	.
Simian parvo-like virus 2	NCBI_only	1917074	.
Simian parvo-like virus 1	NCBI_only	1917073	.
Bat coronavirus BM98-05/BGR/2008	NCBI_only	864603	.
Vibrio phage 1.149.O._10N.286.55.A12	NCBI_only	1881251	.
Marine virus AFVG_250M134	NCBI_only	2693259	.
Iotapapillomavirus 1	Both	10567	2019.v1.2335
Iotapapillomavirus 2	Both	2169961	2019.v1.2336
Acanthocystis turfacea Chlorella virus LP_CO_F3m	NCBI_only	2749515	.
Marine virus AFVG_250M132	NCBI_only	2693257	.
Bat Paramyxovirus Car_bre//BR96/BRA/2009	NCBI_only	1112693	.
Mycobacterium phage LadyBird	NCBI_only	1718166	.
Colobus guereza adenovirus 1	NCBI_only	1076298	.
Colobus guereza adenovirus 2	NCBI_only	1076299	.
Colobus guereza adenovirus 3	NCBI_only	1076300	.
Marine virus AFVG_117C00113	NCBI_only	2573137	.
Wenling zhaovirus-like virus 1	NCBI_only	1923551	.
Marine virus AFVG_25M151	NCBI_only	2694289	.
Gordonia phage Butterball	NCBI_only	2510502	.
Acanthocystis turfacea Chlorella virus LP_CO_F3L	NCBI_only	2749514	.
Rabbit picobirnavirus	NCBI_only	104395	.
Gordonia phage JuJu	NCBI_only	2590929	.
Avipoxvirus clade C	NCBI_only	2320697	.
Shewanella phage SppYZU01	NCBI_only	1965372	.
Tobacco etch virus	Both	12227	2019.v1.5561
Stretch Lagoon orbivirus	NCBI_only	559180	.
Escherichia virus JenP1	Both	1921120	2019.v1.1802
Escherichia virus JenP2	Both	1921121	2019.v1.1803
Xanthomonas virus Cf1c	Both	10862	2019.v1.2093
Crucivirus-168	NCBI_only	2761230	.
Astrovirus BatAstV M.daub/GER	NCBI_only	1746080	.
Gergich narna-like virus	NCBI_only	2716641	.
Pandoravirus massiliensis	NCBI_only	2060085	.
Pedilanthus leaf curl virus	Both	619631	2019.v1.2834
Staphylococcus virus IPLA7	Both	1197953	2019.v1.1903
Campana virus	NCBI_only	1649830	.
Staphylococcus virus IPLA5	Both	1197952	2019.v1.1902
Gammapapillomavirus 18	Both	1513263	2019.v1.2325
Gammapapillomavirus 19	Both	1513264	2019.v1.2326
Uumaja virus	NCBI_only	2739774	.
Mycobacterium phage Oscar	NCBI_only	2419613	.
Scotorepens balstoni paramyxovirus	NCBI_only	2687260	.
Gammapapillomavirus 10	Both	1175852	2019.v1.2317
Gammapapillomavirus 11	Both	1513256	2019.v1.2318
Gammapapillomavirus 12	Both	1513257	2019.v1.2319
Gammapapillomavirus 13	Both	1513258	2019.v1.2320
Gammapapillomavirus 14	Both	1513259	2019.v1.2321
Gammapapillomavirus 15	Both	1513260	2019.v1.2322
Gammapapillomavirus 16	Both	1513261	2019.v1.2323
Gammapapillomavirus 17	Both	1513262	2019.v1.2324
Gordonia phage GrootJr	NCBI_only	2777310	.
Aspergillus ellipticus fusarivirus 1	NCBI_only	2501216	.
Gordonia phage Gravy	NCBI_only	2094133	.
Flavivirus Anopheles/PV-Am/ITA/2009	NCBI_only	941340	.
Pseudoalteromonas phage SL25	NCBI_only	2023999	.
Enterobacter virus F20	Both	1095076	2019.v1.640
Pseudoalteromonas phage SL20	NCBI_only	2023998	.
Marine RNA virus PAL_E4	NCBI_only	1804157	.
Shahe levi-like virus 1	NCBI_only	1923426	.
Shahe levi-like virus 3	NCBI_only	1923428	.
Shahe levi-like virus 2	NCBI_only	1923427	.
Plum pox virus	Both	12211	2019.v1.5528
Mycobacterium phage Jackstina	NCBI_only	2725633	.
Shamrock chlorotic ringspot virus	NCBI_only	1505219	.
Enterococcus phage vB_EfaS_Ef6.1	NCBI_only	2546631	.
Enterococcus phage vB_EfaS_Ef6.4	NCBI_only	2546632	.
Barbel circovirus	Both	759938	2019.v1.2497
Lactococcus phage jm2	NCBI_only	1262535	.
Lactococcus phage jm3	NCBI_only	1262536	.
Avian rotavirus turkey/Minnesota/B2039/2008	NCBI_only	639263	.
Marine virus AFVG_117C00114	NCBI_only	2573138	.
Microbacterium phage ClearAsMud	NCBI_only	2743404	.
Streptococcus phage S3b	NCBI_only	102143	.
Fox astrovirus F4	NCBI_only	1328054	.
Salmonella phage 118970_sal4	NCBI_only	1810705	.
Rhodococcus phage Yogi	NCBI_only	1897442	.
Rice yellow mottle virus	Both	31744	2019.v1.5366
Antarctic virus 5_I_KPSTAsw008Ad	NCBI_only	2761204	.
Mycobacterium phage FoxtrotP1	NCBI_only	2502473	.
Chino del tomate Amazonas virus	Both	858516	2019.v1.2700
Pteropus giganteus papillomavirus type 1	NCBI_only	1384489	.
Dera Ghazi Khan orthonairovirus	Both	1980520	2019.v1.4580
Gordonia phage GrandSlam	NCBI_only	2591112	.
Hantavirus YN05-47	NCBI_only	1093934	.
Marine virus AFVG_250M392	NCBI_only	2693557	.
Fako virus	NCBI_only	1567404	.
Chimpanzee type C endogenous retrovirus	NCBI_only	11838	.
Caprine picobirnavirus	NCBI_only	1777985	.
Aeromonas phage SW69-9	NCBI_only	1932907	.
Mycobacterium phage Royals2015	NCBI_only	2768139	.
Pseudomonas phage OMKO1	NCBI_only	2734642	.
Notori virus	NCBI_only	2170595	.
Gordonia phage Volt	NCBI_only	2686227	.
Entercoccus phage phiM1EF2	NCBI_only	2735669	.
Myotis Bat Alphacoronavirus strain YNXY_5C	NCBI_only	1699346	.
Penaeus monodon endogenous nimavirus	NCBI_only	2133795	.
Picornavirales Bu-3	NCBI_only	1813613	.
Propionibacterium phage E1	NCBI_only	1897535	.
Crucivirus-345	NCBI_only	2761279	.
Sphingomonas phage S-AFNF0615-61	NCBI_only	458465	.
Allium carlavirus A	NCBI_only	2593962	.
Crucivirus-340	NCBI_only	2761278	.
Microbacterium phage YuuY	NCBI_only	2652417	.
Crucivirus-349	NCBI_only	2761280	.
Lupine feces-associated densovirus 2	NCBI_only	2017716	.
Marine virus AFVG_250M682	NCBI_only	2693879	.
Cleome affinis begomovirus - Brazil	NCBI_only	361519	.
Miniopterus schreibersii bat coronavirus 1-related	NCBI_only	2691588	.
Marine virus AFVG_250C00324	NCBI_only	2573470	.
Marine virus AFVG_250C00325	NCBI_only	2573471	.
Marine virus AFVG_250C00327	NCBI_only	2573472	.
Culex Y virus	NCBI_only	1230254	.
Marine virus AFVG_250C00321	NCBI_only	2573468	.
Marine virus AFVG_250C00323	NCBI_only	2573469	.
Marine virus AFVG_250M1027	NCBI_only	2693046	.
Marine virus AG-345-F15	NCBI_only	2162689	.
Marine virus AFVG_250M685	NCBI_only	2693882	.
Ganjam virus	NCBI_only	1810948	.
Fusarium poae negative-stranded virus 1	NCBI_only	1849544	.
Mink enteric sapovirus	NCBI_only	154121	.
Melbourne fly narnavirus 1	NCBI_only	2250642	.
Marine virus AFVG_250M689	NCBI_only	2693886	.
Wild cucumber mosaic virus	Both	70824	2019.v1.3827
Cannes 8 virus	NCBI_only	1394979	.
Phasey bean mild yellows virus	NCBI_only	1756832	.
Ranunculus leaf distortion virus	Both	341110	2019.v1.5534
Marine virus AFVG_250C00497	NCBI_only	2573555	.
Marine virus AFVG_250C00494	NCBI_only	2573554	.
Paramyxovirus PREDICT_PMV-41	NCBI_only	1647241	.
Marine virus AFVG_250C00490	NCBI_only	2573553	.
Escherichia phage Lambda_ev110	NCBI_only	2742954	.
Synechococcus phage ACG-2014j	NCBI_only	1493514	.
Podoviridae sp. ctDWo9	NCBI_only	2656708	.
Synechococcus phage ACG-2014h	NCBI_only	1340810	.
Synechococcus phage ACG-2014i	NCBI_only	1493513	.
Ness Ziona virus	NCBI_only	2544873	.
Synechococcus phage ACG-2014c	NCBI_only	1079998	.
Paramyxovirus PREDICT_PMV-45	NCBI_only	1647245	.
Synechococcus phage ACG-2014g	NCBI_only	1493512	.
Synechococcus phage ACG-2014d	NCBI_only	1493509	.
Synechococcus phage ACG-2014e	NCBI_only	1493510	.
Stylosanthes mosaic-associated virus 2	NCBI_only	2749443	.
Uromyces virgavirus C	NCBI_only	2592726	.
Uromyces virgavirus E	NCBI_only	2592727	.
Uromyces virgavirus F	NCBI_only	2592728	.
Uromyces virgavirus G	NCBI_only	2592729	.
Rhizoctonia solani mitovirus 38	NCBI_only	2599427	.
Marine virus AFVG_250M2	NCBI_only	2693333	.
Marine virus AFVG_250M1	NCBI_only	2693014	.
Marine virus AFVG_250M7	NCBI_only	2693898	.
Marine virus AFVG_250M6	NCBI_only	2693787	.
Marine virus AFVG_250M5	NCBI_only	2693676	.
Marine virus AFVG_250M4	NCBI_only	2693565	.
Rhizoctonia solani mitovirus 30	NCBI_only	2599421	.
Rhizoctonia solani mitovirus 31	NCBI_only	2599422	.
Vibrio phage 1.183.O._10N.286.48.B7	NCBI_only	1881391	.
Bat paramyxovirus Eid.hel/GH45/2008	NCBI_only	665603	.
Rhizoctonia solani mitovirus 34	NCBI_only	2599425	.
Coronavirus Hare_CoV/La06_383/Lep_gra/ESP/2006	NCBI_only	1679878	.
Rhizoctonia solani mitovirus 36	NCBI_only	2599894	.
Rhizoctonia solani mitovirus 37	NCBI_only	2599426	.
Kashmir bee virus	Both	68876	2019.v1.5059
South African cassava mosaic virus	Both	63723	2019.v1.2906
Trachurus japonicus iridovirus	NCBI_only	670578	.
Sanxia water strider virus 9	NCBI_only	1923408	.
Sanxia water strider virus 8	NCBI_only	1923407	.
Dolphin gammaherpesvirus	NCBI_only	1564904	.
Wenzhou levi-like virus 4	NCBI_only	1923570	.
Wenzhou levi-like virus 5	NCBI_only	1923571	.
Sanxia water strider virus 7	NCBI_only	1923406	.
Sanxia water strider virus 6	NCBI_only	1746060	.
Citrobacter phage IME-CF2	NCBI_only	1673887	.
Wenzhou levi-like virus 2	NCBI_only	1923568	.
Wenzhou levi-like virus 3	NCBI_only	1923569	.
Bacillus phage Cabb88	NCBI_only	1494677	.
Escherichia phage vB_EcoS-Ro145clw	NCBI_only	2079541	.
Bacillus phage Cabb85	NCBI_only	1494676	.
Mycobacterium phage Bubbles123	NCBI_only	1932895	.
Agraulis vanillae nucleopolyhedrovirus	NCBI_only	2282489	.
Escherichia virus saus132	Both	2732020	2019.v1.532
Flavobacterium virus FCV1	Both	2560474	2019.v1.987
Myotis alphacoronavirus	NCBI_only	2042699	.
Rhinolophus pusillus adenovirus	NCBI_only	2108209	.
Streptomyces phage Ozzie	NCBI_only	2024293	.
Ovine polyomavirus	NCBI_only	1387296	.
Feline foamy virus	Both	53182	2019.v1.5872
Bacillus phage Ray17	NCBI_only	2315627	.
Mimosa yellow vein virus	NCBI_only	948739	.
Lasius niger virus 1	Both	2018503	2019.v1.5260
Diadegma terebrans ichnovirus	ICTV_only	.	2019.v1.6469
Dishui Lake phycodnavirus 3	NCBI_only	2704074	.
Dishui Lake phycodnavirus 2	NCBI_only	2704071	.
Dishui Lake phycodnavirus 4	NCBI_only	2704072	.
Marine virus AFVG_117N00142	NCBI_only	2573245	.
Marine virus AFVG_117N00140	NCBI_only	2573243	.
Lactococcus phage phi31.1	NCBI_only	117830	.
Mycobacterium phage Sparkdehlily	NCBI_only	1739966	.
Melochia mosaic virus	Both	1742594	2019.v1.2806
Cattle plasma-associated gemycircularvirus	NCBI_only	2077287	.
Propionibacterium phage PHL082	NCBI_only	1647425	.
Propionibacterium phage PHL085	NCBI_only	1647426	.
Streptococcus phage Javan35	NCBI_only	2548120	.
Marine RNA phage MB	NCBI_only	1423348	.
Bemisia-associated dicistrovirus 2	NCBI_only	2746929	.
